time, light, accx, accy, accz,
43.904, 1.3749, -0.0439208, -0.0327277, 9.80743, 
43.936, 1.37249, 0.00676876, 0.0856216, 9.85125, 
43.968, 1.37398, -0.0644959, 0.00370517, 9.78368, 
44, 1.37675, 0.0329709, -0.0230927, 9.76531, 
44.032, 1.37387, -0.0026602, 0.0642809, 9.80044, 
44.064, 1.37565, -0.0490828, -0.0237965, 9.76807, 
44.096, 1.38292, 0.0195425, -0.023614, 9.76075, 
44.128, 1.38233, -0.0296705, -0.0176518, 9.84121, 
44.16, 1.38162, 0.0721799, 0.0442441, 9.75248, 
44.192, 1.3799, -0.0162065, -0.0469512, 9.80556, 
44.224, 1.37317, 0.0462497, 0.0873387, 9.80303, 
44.256, 1.37534, 0.0126239, -0.0486133, 9.82386, 
44.288, 1.37496, -0.0922607, 0.0279342, 9.73662, 
44.32, 1.37191, -0.0392575, -0.0439875, 9.86814, 
44.352, 1.37467, -0.0244075, 0.0267085, 9.90541, 
44.384, 1.38187, -0.0211807, 0.0104228, 9.84012, 
44.416, 1.38278, -0.0206294, 0.0324734, 9.82491, 
44.448, 1.38139, -0.0267558, -0.0260347, 9.79289, 
44.48, 1.37625, 0.0432334, 0.00549335, 9.75929, 
44.512, 1.37372, -0.0687414, 0.0282647, 9.83026, 
44.544, 1.37168, -0.0108389, 0.0329425, 9.84143, 
44.576, 1.37647, 0.0358816, -0.0394387, 9.9218, 
44.608, 1.37193, 0.0287719, -0.0606423, 9.81228, 
44.64, 1.37956, -0.0705121, -0.0339208, 9.71204, 
44.672, 1.37948, 0.0602917, 0.0249654, 9.78892, 
44.704, 1.37883, 0.100707, -0.0432232, 9.77453, 
44.736, 1.38322, 0.0317666, -0.0550409, 9.85539, 
44.768, 1.38201, -0.0784635, 0.0305952, 9.81, 
44.8, 1.37773, -0.00580898, 0.0177922, 9.87593, 
44.832, 1.37559, -0.101694, 0.0537724, 9.86691, 
44.864, 1.37212, -0.0387056, -0.05543, 9.76091, 
44.896, 1.3718, 0.00219637, -0.0644184, 9.80644, 
44.928, 1.38226, -0.0331032, 0.0298838, 9.86366, 
44.96, 1.37606, 0.114239, 0.0422023, 9.82163, 
44.992, 1.37883, -0.0141256, -0.117016, 9.79151, 
45.024, 1.37971, -0.00323493, -0.0372032, 9.82612, 
45.056, 1.37838, 0.0205681, -0.0245008, 9.8472, 
45.088, 1.3743, -0.0540843, 0.0199637, 9.84943, 
45.12, 1.37682, -0.013463, -0.06439, 9.80731, 
45.152, 1.37189, -0.014924, -0.0292911, 9.79665, 
45.184, 1.37458, -0.0838607, -0.0158609, 9.75111, 
45.216, 1.38283, 0.0987354, 0.0333505, 9.73225, 
45.248, 1.37195, 0.030769, 0.0210183, 9.84383, 
45.28, 1.37317, -0.0122174, -0.0241288, 9.83374, 
45.312, 1.37721, 0.0591441, 0.0150118, 9.87527, 
45.344, 1.37449, 0.0450306, 0.0518071, 9.69044, 
45.376, 1.37322, -0.0377015, -0.0220749, 9.80748, 
45.408, 1.37281, 0.0589616, 0.0376796, 9.7835, 
45.44, 1.3748, 0.0825355, 0.00604923, 9.76353, 
45.472, 1.37305, -0.0325256, -0.0582231, 9.82859, 
45.504, 1.3754, 0.0179703, -0.0357718, 9.73388, 
45.536, 1.38242, -0.0239342, -0.0636382, 9.84157, 
45.568, 1.37422, -0.0411978, 0.0470926, 9.82546, 
45.6, 1.38331, 0.0474003, 0.0320211, 9.82916, 
45.632, 1.37681, 0.0598641, -0.0125736, 9.84795, 
45.664, 1.37768, -0.0443805, 0.0570432, 9.83397, 
45.696, 1.3712, 0.0343811, -0.0336617, 9.83065, 
45.728, 1.37733, 0.045252, 0.0177678, 9.86936, 
45.76, 1.38014, 0.026466, -0.0784514, 9.86216, 
45.792, 1.37342, -0.0025648, 0.0323209, 9.86866, 
45.824, 1.3715, -0.0084037, 0.0328742, 9.77743, 
45.856, 1.37679, 0.0279308, -1.48066e-05, 9.73494, 
45.888, 1.38195, 0.0849803, -0.0727957, 9.74283, 
45.92, 1.3804, -0.0345979, -0.113391, 9.84653, 
45.952, 1.37772, 0.070713, -0.0737779, 9.72198, 
45.984, 1.38329, 0.00320597, 0.0659827, 9.77433, 
46.016, 1.37201, -0.0590319, -0.00095248, 9.89045, 
46.048, 1.3829, 0.0335508, 0.0444548, 9.85495, 
46.08, 1.37265, 0.0395729, 0.0451013, 9.84857, 
46.112, 1.37861, -0.00878275, 0.020869, 9.8567, 
46.144, 1.37365, 0.0235523, -0.0704569, 9.89133, 
46.176, 1.37997, -0.0192976, -0.0173925, 9.77975, 
46.208, 1.3774, 0.0342099, 0.0270144, 9.74915, 
46.24, 1.38154, 0.0259277, -0.0653337, 9.78947, 
46.272, 1.37635, -0.0192594, -0.0776707, 9.84151, 
46.304, 1.37816, -0.078354, 0.0743008, 9.74326, 
46.336, 1.3781, 0.00520786, -0.0624335, 9.69192, 
46.368, 1.37872, -0.0146632, 0.0412021, 9.87852, 
46.4, 1.38109, -0.0303786, -0.023572, 9.88611, 
46.432, 1.37968, -0.102746, 0.0519984, 9.77971, 
46.464, 1.37125, 0.150673, 0.0053787, 9.7822, 
46.496, 1.37873, 0.074201, 0.00322433, 9.74362, 
46.528, 1.38237, 0.0612097, 0.0285934, 9.73069, 
46.56, 1.37686, -0.0251901, -0.0375438, 9.84127, 
46.592, 1.37185, 0.0511616, -0.046634, 9.89985, 
46.624, 1.37496, 0.0763892, 0.0166968, 9.81971, 
46.656, 1.37525, -0.116297, -0.0761885, 9.82312, 
46.688, 1.38222, -0.00461591, 0.00334175, 9.79292, 
46.72, 1.38198, -0.0479164, 0.0381842, 9.81312, 
46.752, 1.37783, -0.012723, -0.0379281, 9.77257, 
46.784, 1.37508, -0.0657772, -0.105658, 9.81901, 
46.816, 1.38243, -0.00965672, 0.0285598, 9.73256, 
46.848, 1.37572, 0.0628089, 0.0536464, 9.824, 
46.88, 1.3769, -0.0317399, 0.0712169, 9.81418, 
46.912, 1.37867, -0.000459866, 0.0378395, 9.81754, 
46.944, 1.37983, 0.00848095, -0.0182438, 9.74272, 
46.976, 1.37619, 0.00202426, -0.0204579, 9.74068, 
47.008, 1.37482, 0.0142837, 0.000928061, 9.73796, 
47.04, 1.38092, 0.0582577, 0.0202657, 9.78988, 
47.072, 1.37813, 0.0333372, -0.0375723, 9.81347, 
47.104, 1.38139, 0.0594893, -0.0882599, 9.76657, 
47.136, 1.37622, -0.0753012, -0.0173144, 9.89437, 
47.168, 1.37157, 0.044565, -0.00557465, 9.82359, 
47.2, 1.37542, 0.0240117, -0.0287352, 9.78114, 
47.232, 1.37433, -0.0395457, -0.0209753, 9.76248, 
47.264, 1.37354, -0.0937002, 0.0383511, 9.83026, 
47.296, 1.37585, 0.0221497, 0.0243977, 9.76116, 
47.328, 1.37978, -0.0359389, 0.0605099, 9.76388, 
47.36, 1.37369, -0.0165153, -0.0245605, 9.87849, 
47.392, 1.37258, -0.0544375, -0.0462972, 9.82349, 
47.424, 1.37211, 0.0717473, -0.0702524, 9.83223, 
47.456, 1.37305, 0.0265348, -0.0392586, 9.75437, 
47.488, 1.37739, 0.0406608, -0.0657183, 9.82379, 
47.52, 1.37632, -0.0218416, -0.013943, 9.75831, 
47.552, 1.37269, 0.0107699, 0.0706285, 9.76699, 
47.584, 1.37816, -0.0531547, -0.060762, 9.75815, 
47.616, 1.37549, -0.0066528, -0.0309163, 9.79301, 
47.648, 1.38168, -0.00185523, 0.0156817, 9.79483, 
47.68, 1.37632, 0.0321642, 0.039288, 9.80222, 
47.712, 1.38346, 0.0296147, 0.0573295, 9.83614, 
47.744, 1.37496, 0.052198, -0.0197692, 9.86084, 
47.776, 1.37317, -0.0797036, -0.0121001, 9.80581, 
47.808, 1.37633, -0.0543444, 0.0124013, 9.80839, 
47.84, 1.37914, -0.0320743, -0.0279863, 9.84773, 
47.872, 1.37676, 0.00139417, 0.0734993, 9.81842, 
47.904, 1.37511, -0.121369, 0.0611381, 9.7874, 
47.936, 1.37775, -0.00152882, 0.0268443, 9.80419, 
47.968, 1.38224, 0.0750557, -0.00261935, 9.77517, 
48, 1.3782, 0.0378575, -0.034804, 9.83245, 
48.032, 1.37397, 0.0218442, 0.0307309, 9.84214, 
48.064, 1.37329, -0.0317825, -0.0436086, 9.69833, 
48.096, 1.37235, -0.0287901, 0.0458108, 9.81607, 
48.128, 1.37625, -0.0254105, -0.0176532, 9.83346, 
48.16, 1.37565, 0.0142484, 0.0556879, 9.79937, 
48.192, 1.37981, 0.0767541, 0.0288567, 9.78471, 
48.224, 1.38201, 0.00399146, 0.042522, 9.83566, 
48.256, 1.37826, 0.0874121, -0.0461654, 9.82653, 
48.288, 1.37305, 0.000508602, 0.0926495, 9.86027, 
48.32, 1.3753, -0.0353468, -0.0207317, 9.81565, 
48.352, 1.38148, -0.000538947, -0.0137407, 9.82539, 
48.384, 1.3733, 0.0866801, -0.0449574, 9.78191, 
48.416, 1.38282, -0.0226352, 0.0472075, 9.79242, 
48.448, 1.37453, -0.0685268, 0.0418644, 9.7889, 
48.48, 1.37156, -0.0720841, 0.102773, 9.70732, 
48.512, 1.3755, -0.0226209, -0.0299357, 9.83938, 
48.544, 1.37257, -0.0522908, 0.049717, 9.90428, 
48.576, 1.37289, 0.0562108, -0.0299034, 9.8337, 
48.608, 1.37362, 0.053089, -0.0678412, 9.79406, 
48.64, 1.37608, -0.0614475, 0.0344943, 9.75534, 
48.672, 1.37193, 0.0873247, -0.0288567, 9.82289, 
48.704, 1.37722, 0.0509926, 0.00422839, 9.75685, 
48.736, 1.38285, 0.0267257, -0.00444399, 9.78678, 
48.768, 1.37656, 0.00162067, 0.0145594, 9.83614, 
48.8, 1.38073, -0.0534151, 0.103111, 9.73101, 
48.832, 1.37415, -0.0536583, 0.12289, 9.7781, 
48.864, 1.37186, 0.0338251, -0.0637572, 9.87436, 
48.896, 1.37513, -0.100536, 0.0129628, 9.80672, 
48.928, 1.38012, 0.0499762, 0.0479902, 9.84058, 
48.96, 1.38086, -0.0548504, -0.0207155, 9.86537, 
48.992, 1.37586, -0.0226075, 0.0463341, 9.79287, 
49.024, 1.38101, -0.0399084, 0.00973158, 9.73467, 
49.056, 1.37934, -0.0148149, 0.00995948, 9.80007, 
49.088, 1.38162, 0.0216942, 0.0270321, 9.80288, 
49.12, 1.37737, 0.0316567, 0.0283892, 9.74778, 
49.152, 1.37213, 0.0154401, -0.0781736, 9.76045, 
49.184, 1.37703, -0.022967, 0.0341646, 9.76322, 
49.216, 1.37618, 0.026671, -0.0433752, 9.80164, 
49.248, 1.3791, 0.0340609, -0.049583, 9.87847, 
49.28, 1.38268, 0.0654562, 0.025301, 9.88377, 
49.312, 1.37841, -0.0574165, 0.0232184, 9.81861, 
49.344, 1.37426, -0.034003, 0.0440415, 9.86866, 
49.376, 1.37951, 0.0326919, -0.00967433, 9.70347, 
49.408, 1.37857, -0.051403, -0.00203343, 9.79387, 
49.44, 1.37159, 0.0525053, -0.0170722, 9.86939, 
49.472, 1.37919, 0.00568382, 0.0146848, 9.77388, 
49.504, 1.3757, 0.0723832, 0.0245138, 9.75115, 
49.536, 1.37452, -0.00445659, 0.0312463, 9.86505, 
49.568, 1.37799, 0.0120122, -0.0331219, 9.81723, 
49.6, 1.38156, 0.034126, -0.00731264, 9.89366, 
49.632, 1.37117, 0.000661818, 0.0371094, 9.78846, 
49.664, 1.37679, 0.0472776, 0.0862001, 9.91843, 
49.696, 1.37605, 0.00494683, -0.0878199, 9.84089, 
49.728, 1.37428, 0.0358645, -0.0385328, 9.71166, 
49.76, 1.37115, 0.0329597, 0.0822297, 9.78771, 
49.792, 1.38293, -0.0457593, -0.0996786, 9.7359, 
49.824, 1.37294, -0.0340765, -0.0256101, 9.84199, 
49.856, 1.37676, -0.00195556, -0.0145925, 9.83708, 
49.888, 1.37444, 0.0563084, -0.0456964, 9.83915, 
49.92, 1.38087, -0.0341395, -0.0737476, 9.89277, 
49.952, 1.37533, 0.0595684, 0.0255158, 9.72943, 
49.984, 1.38171, 0.0454665, 0.0423301, 9.80189, 
50.016, 1.37209, -0.000368382, 0.00754166, 9.74165, 
50.048, 1.37378, 0.118256, 0.0589409, 9.77994, 
50.08, 1.38312, 0.0275895, 0.0562648, 9.74656, 
50.112, 1.37959, -0.0244629, -0.0479649, 9.73846, 
50.144, 1.37298, -0.00581516, 0.0445438, 9.79859, 
50.176, 1.37615, -0.0392702, 0.0264481, 9.83707, 
50.208, 1.37463, -0.0768059, -0.0239762, 9.74064, 
50.24, 1.37679, 0.0453847, 0.0125412, 9.83649, 
50.272, 1.37117, 0.0885832, 0.00656803, 9.78759, 
50.304, 1.37331, -0.0107203, -0.0165003, 9.82219, 
50.336, 1.37534, -0.00246719, 0.0190558, 9.79927, 
50.368, 1.38143, -0.0310539, -0.0254344, 9.81274, 
50.4, 1.38079, -0.0361423, -0.0647917, 9.83566, 
50.432, 1.376, -0.086252, 0.0817174, 9.79154, 
50.464, 1.37972, -6.51486e-06, 0.0660301, 9.88812, 
50.496, 1.37119, -0.0192562, 0.043147, 9.73589, 
50.528, 1.37259, -0.0725353, 0.0239816, 9.76914, 
50.56, 1.37958, -0.0886996, -0.0428831, 9.78686, 
50.592, 1.3748, 0.0155545, 0.0978618, 9.8323, 
50.624, 1.37605, 0.00420382, -0.00999031, 9.93376, 
50.656, 1.37844, 0.08108, 0.00949494, 9.73841, 
50.688, 1.37926, -0.0420704, -0.0393191, 9.78781, 
50.72, 1.37917, 0.055353, 0.0267566, 9.82118, 
50.752, 1.37872, -0.0414645, -0.0574303, 9.82352, 
50.784, 1.37939, -0.0031443, -0.00639437, 9.85679, 
50.816, 1.38206, -0.0372519, -0.0429036, 9.83489, 
50.848, 1.37801, -0.0620923, -0.0130575, 9.80632, 
50.88, 1.37165, 0.00517178, -0.0790159, 9.81668, 
50.912, 1.37254, -0.0191145, -0.0358264, 9.79196, 
50.944, 1.37404, -0.0787362, 0.0902828, 9.73917, 
50.976, 1.37964, -0.0186397, 0.0176522, 9.72464, 
51.008, 1.37224, -0.0360555, -0.0376723, 9.79006, 
51.04, 1.3831, 0.0269645, -0.0461844, 9.8216, 
51.072, 1.37379, 0.0119742, -0.0152137, 9.85213, 
51.104, 1.37538, 0.0472423, 0.026765, 9.71119, 
51.136, 1.37408, -0.0377466, 0.0170559, 9.88962, 
51.168, 1.37876, 0.0101862, -0.0733864, 9.81216, 
51.2, 1.37565, -0.0126311, -0.0130916, 9.75788, 
51.232, 1.37294, -0.0444129, -0.0604847, 9.82825, 
51.264, 1.37243, -0.014628, 0.0785383, 9.7467, 
51.296, 1.37994, -0.0843076, 0.0558481, 9.77496, 
51.328, 1.381, 0.0336372, 0.0206679, 9.78781, 
51.36, 1.37725, 0.0703009, -0.0112827, 9.77268, 
51.392, 1.37822, -0.0372467, 0.0212039, 9.85071, 
51.424, 1.38197, 0.008318, -0.0483988, 9.7864, 
51.456, 1.37547, -0.0345288, -0.0147479, 9.84199, 
51.488, 1.38336, -0.0630477, -0.010048, 9.77219, 
51.52, 1.37474, 0.0636785, -0.00784355, 9.85436, 
51.552, 1.38021, -0.108018, 1.47558e-05, 9.76404, 
51.584, 1.37926, -0.0431379, -0.0687062, 9.79164, 
51.616, 1.37896, -0.096752, 0.0261446, 9.79156, 
51.648, 1.38235, 0.0292142, -0.0335879, 9.69609, 
51.68, 1.37857, 0.115304, 0.062645, 9.83104, 
51.712, 1.38156, 0.0351063, 0.00399461, 9.75672, 
51.744, 1.38084, -0.00559196, 0.00845005, 9.88492, 
51.776, 1.37434, -0.0524257, 0.0924063, 9.81443, 
51.808, 1.37791, -0.00403571, 0.00850375, 9.82127, 
51.84, 1.38268, -0.0352997, 0.028391, 9.76056, 
51.872, 1.37955, -0.0474916, 0.0415379, 9.84856, 
51.904, 1.37802, 0.091271, -0.0327248, 9.80412, 
51.936, 1.37995, 0.0403521, -0.0713937, 9.85513, 
51.968, 1.37294, -0.0280137, -0.0125122, 9.75351, 
52, 1.37149, -0.0148451, -0.0257667, 9.79078, 
52.032, 1.37433, 0.0136101, 0.0183901, 9.86564, 
52.064, 1.38067, 0.0313695, 0.0856248, 9.74931, 
52.096, 1.37673, 0.0274515, 0.0486361, 9.93495, 
52.128, 1.37346, 0.0601713, 0.0406588, 9.80535, 
52.16, 1.37934, 0.0510446, 0.0325761, 9.80533, 
52.192, 1.37294, 0.00561409, 0.0256139, 9.80666, 
52.224, 1.3738, 0.0489249, 0.0200225, 9.8606, 
52.256, 1.37702, -0.049611, 0.0461711, 9.87805, 
52.288, 1.37152, -0.0996925, -0.00690707, 9.84322, 
52.32, 1.37351, -0.0153082, 0.0200287, 9.83955, 
52.352, 1.374, -0.00594975, -0.017304, 9.8027, 
52.384, 1.37387, -0.0347931, -0.0532587, 9.80943, 
52.416, 1.37119, -0.00919309, 0.043552, 9.85683, 
52.448, 1.37529, -0.0022306, 0.0311348, 9.76728, 
52.48, 1.37118, -0.0244887, -0.0109337, 9.86887, 
52.512, 1.37617, 0.0357923, 0.0179847, 9.77824, 
52.544, 1.37736, 0.00171531, -0.00695858, 9.76458, 
52.576, 1.37557, 0.0418347, -0.0167313, 9.74771, 
52.608, 1.38105, 0.00978627, 0.0173314, 9.79556, 
52.64, 1.37638, 0.0515117, -0.01528, 9.84729, 
52.672, 1.37805, 0.0657422, 0.0216038, 9.8497, 
52.704, 1.38087, 0.0453279, -0.0432095, 9.79704, 
52.736, 1.37972, 0.0906627, -0.0449939, 9.80555, 
52.768, 1.38119, -0.0223517, -0.0471029, 9.76619, 
52.8, 1.37967, 0.00838923, 0.0327359, 9.70573, 
52.832, 1.37525, -0.0280166, 0.00540848, 9.76175, 
52.864, 1.37796, 0.0282675, 0.0407381, 9.81484, 
52.896, 1.37254, -0.0167404, -0.0385098, 9.72049, 
52.928, 1.38144, 0.0832305, -0.0141098, 9.89757, 
52.96, 1.37281, -0.0198275, 0.00151578, 9.7903, 
52.992, 1.37972, -0.0354683, 0.0213378, 9.7396, 
53.024, 1.38028, -0.0284112, 0.0555082, 9.78198, 
53.056, 1.38132, 0.00254318, 0.0577275, 9.87728, 
53.088, 1.37774, 0.0169229, -0.00488868, 9.89141, 
53.12, 1.37343, 0.0327127, -0.00719597, 9.78971, 
53.152, 1.37489, -0.0668595, 0.077799, 9.84104, 
53.184, 1.38158, -0.0136069, 0.0169009, 9.73771, 
53.216, 1.37289, 0.0174469, -0.0357872, 9.77863, 
53.248, 1.373, -0.034492, -0.0698986, 9.78464, 
53.28, 1.37359, -0.0260932, -0.00384505, 9.8272, 
53.312, 1.38087, 0.0105536, 0.0551332, 9.80865, 
53.344, 1.37831, 0.0304392, 0.0386996, 9.76706, 
53.376, 1.37518, 0.077299, 0.0700181, 9.79732, 
53.408, 1.37897, 0.003467, 0.00331703, 9.81231, 
53.44, 1.37198, 0.0884123, 0.00118546, 9.79784, 
53.472, 1.37723, 0.0410133, 0.0125836, 9.85713, 
53.504, 1.37705, 0.00546162, 0.0338108, 9.7623, 
53.536, 1.37536, -0.0373441, 0.030356, 9.76872, 
53.568, 1.37994, -0.0349816, -0.013297, 9.74874, 
53.6, 1.37574, 0.0124812, -0.0214349, 9.78975, 
53.632, 1.37947, 0.0349082, 0.0367909, 9.83123, 
53.664, 1.38056, -0.0109518, 0.0751716, 9.84555, 
53.696, 1.37947, -0.00645008, 0.0418509, 9.80776, 
53.728, 1.37622, 0.00350049, 0.0416481, 9.86414, 
53.76, 1.37283, -0.0444195, -0.115687, 9.81587, 
53.792, 1.37979, -0.0344279, -0.0180579, 9.82956, 
53.824, 1.37982, -0.0245359, -0.0507504, 9.74394, 
53.856, 1.37649, 0.0375516, 0.0403084, 9.7919, 
53.888, 1.37477, -0.040954, 0.0587576, 9.86703, 
53.92, 1.37628, -0.000910795, -0.129101, 9.81488, 
53.952, 1.3747, 0.141969, 0.0661345, 9.891, 
53.984, 1.38263, 0.0622845, -0.0671759, 9.83393, 
54.016, 1.37787, -0.135873, -0.0171359, 9.90241, 
54.048, 1.37403, -0.0191248, 0.0498891, 9.85199, 
54.08, 1.37344, 0.0150249, 0.0219448, 9.86588, 
54.112, 1.37446, 0.0192422, -0.100911, 9.80585, 
54.144, 1.37264, 0.0481602, 0.00576433, 9.81363, 
54.176, 1.37862, 0.064783, 0.00595724, 9.82828, 
54.208, 1.3763, 0.0023125, -0.0332719, 9.87599, 
54.24, 1.37619, 0.0681647, 0.0144209, 9.7282, 
54.272, 1.37203, -0.0190732, 0.0307393, 9.72144, 
54.304, 1.37958, 0.016821, -0.0313413, 9.79124, 
54.336, 1.38145, -0.0446738, -0.0783927, 9.85016, 
54.368, 1.37806, -0.0280917, 0.00518224, 9.81132, 
54.4, 1.38146, -0.00877864, -0.0280957, 9.81552, 
54.432, 1.37444, 0.0216148, -0.027751, 9.79713, 
54.464, 1.37282, -0.0306404, 0.0205423, 9.74886, 
54.496, 1.37934, 0.0809247, 0.015076, 9.81089, 
54.528, 1.3792, 0.0179864, -0.0402511, 9.84571, 
54.56, 1.37755, -0.00625491, -0.0216184, 9.80191, 
54.592, 1.3805, 0.0665815, 0.0229573, 9.80806, 
54.624, 1.37119, 0.0327195, -0.0594798, 9.80142, 
54.656, 1.37961, -0.0700643, 0.0428369, 9.88429, 
54.688, 1.37741, -0.0880651, 0.0931757, 9.87717, 
54.72, 1.37941, -0.0393052, -0.0324538, 9.78534, 
54.752, 1.37988, 0.0319267, -0.0219684, 9.76365, 
54.784, 1.37661, 0.0480936, -0.0234523, 9.86906, 
54.816, 1.37652, 0.0252757, -0.0322813, 9.74142, 
54.848, 1.37713, -0.0872266, 0.0374704, 9.82876, 
54.88, 1.37447, -0.000765318, 0.0219223, 9.89748, 
54.912, 1.37607, -0.063069, 0.0181674, 9.85706, 
54.944, 1.37615, 0.0178129, 0.0125057, 9.80288, 
54.976, 1.37378, -0.0705523, -0.110597, 9.89475, 
55.008, 1.37849, 0.0308125, 0.0561589, 9.74539, 
55.04, 1.37849, -0.00505762, -0.0170153, 9.85693, 
55.072, 1.3718, 0.0707239, 0.0520463, 9.82379, 
55.104, 1.37749, -0.00229884, 0.0182594, 9.77407, 
55.136, 1.38047, -0.0346849, -0.0541767, 9.82718, 
55.168, 1.37347, 0.0410088, 0.0101302, 9.91828, 
55.2, 1.37539, 0.00254593, 0.0240309, 9.85852, 
55.232, 1.37897, 0.01914, -0.0999867, 9.75356, 
55.264, 1.37631, -0.0468467, -0.00786356, 9.75784, 
55.296, 1.37342, -0.0119922, 0.0353943, 9.89853, 
55.328, 1.37946, -0.0604291, -0.024298, 9.74989, 
55.36, 1.38152, 0.00772056, -0.032798, 9.8699, 
55.392, 1.38286, 0.0164783, 0.0625987, 9.88593, 
55.424, 1.38338, -0.00400826, -0.0624704, 9.84185, 
55.456, 1.37501, 0.0962887, -0.0101739, 9.77124, 
55.488, 1.37576, 0.00944534, 0.0248523, 9.85342, 
55.52, 1.37804, -0.0134162, -0.0944829, 9.80266, 
55.552, 1.37603, -0.0160803, -0.0669723, 9.76608, 
55.584, 1.37291, 0.0143615, 0.0140269, 9.83394, 
55.616, 1.38169, -0.0068189, -0.00707806, 9.88977, 
55.648, 1.38048, -0.0541192, -0.0472593, 9.84352, 
55.68, 1.37511, -0.0191521, -0.0547343, 9.80967, 
55.712, 1.37625, 0.0528526, 0.0690639, 9.82389, 
55.744, 1.38057, -0.0272686, -0.0629512, 9.79258, 
55.776, 1.37732, 0.0578245, 0.0395508, 9.81154, 
55.808, 1.37254, 0.000417396, -0.0298686, 9.87559, 
55.84, 1.38317, -0.0565282, -0.0113058, 9.73095, 
55.872, 1.37147, -0.078202, -0.039797, 9.81996, 
55.904, 1.38147, -0.0156862, -0.0167092, 9.84585, 
55.936, 1.37311, 0.105681, 0.011886, 9.81563, 
55.968, 1.37287, 0.0373432, -0.118604, 9.91834, 
56, 1.37975, -0.0249261, 0.0699571, 9.89053, 
56.032, 1.37631, 0.00526117, 0.00218573, 9.85908, 
56.064, 1.37123, 0.0510738, -0.0409055, 9.82537, 
56.096, 1.38343, 0.0500346, 0.0336394, 9.76727, 
56.128, 1.37734, -0.00291594, 0.0210485, 9.88641, 
56.16, 1.38004, -0.090531, -0.00831429, 9.76201, 
56.192, 1.37979, -0.0979071, 0.115049, 9.84875, 
56.224, 1.37892, -0.0125687, 0.00908456, 9.81306, 
56.256, 1.37536, -0.0743181, -0.0106395, 9.79547, 
56.288, 1.37212, -0.00523537, 0.0402317, 9.75488, 
56.32, 1.37351, -0.0313735, -0.0224181, 9.76613, 
56.352, 1.38032, 0.0111069, -0.0905656, 9.78264, 
56.384, 1.37481, 0.0530519, 0.0892119, 9.7585, 
56.416, 1.38319, -0.0094365, 0.0935231, 9.83832, 
56.448, 1.37392, -0.0719654, 0.00999905, 9.75076, 
56.48, 1.37839, 0.00969391, 0.0249404, 9.76365, 
56.512, 1.37277, 0.0242761, 0.00316683, 9.8545, 
56.544, 1.37777, 0.0113087, -0.0450264, 9.72158, 
56.576, 1.37666, -0.0312362, 0.043287, 9.8024, 
56.608, 1.37959, -0.0250267, -0.00390079, 9.81608, 
56.64, 1.37386, -0.0339252, -0.0565361, 9.80376, 
56.672, 1.37253, -0.0153919, -0.0526523, 9.82989, 
56.704, 1.38121, -0.0512404, 0.0206548, 9.7722, 
56.736, 1.37631, 0.103879, 0.0578605, 9.89212, 
56.768, 1.37577, -0.012977, -0.0817457, 9.84377, 
56.8, 1.37763, 0.0776358, 0.0173042, 9.84239, 
56.832, 1.37991, -0.0133685, 0.0762973, 9.76579, 
56.864, 1.37607, 0.117668, -0.0632457, 9.78475, 
56.896, 1.38017, -0.0218215, -0.0785852, 9.8492, 
56.928, 1.37905, 0.0570439, 0.000503227, 9.80928, 
56.96, 1.3818, 0.142275, -0.0838122, 9.77781, 
56.992, 1.37468, 0.0365475, 0.0406702, 9.76357, 
57.024, 1.37437, 0.011854, -0.0407152, 9.74134, 
57.056, 1.37831, 0.0293737, 0.0117596, 9.85589, 
57.088, 1.37634, 0.00420733, -0.126399, 9.86724, 
57.12, 1.38257, 0.0588321, -0.0123398, 9.79544, 
57.152, 1.3745, -0.0935371, -0.014625, 9.76333, 
57.184, 1.38197, 0.0394914, -0.0135008, 9.79861, 
57.216, 1.37249, -0.0455935, 0.00100744, 9.82725, 
57.248, 1.37116, 0.0210238, 0.0362439, 9.78992, 
57.28, 1.37521, 0.00639524, 0.0524243, 9.86456, 
57.312, 1.3819, -0.0481784, 0.0151513, 9.79749, 
57.344, 1.38229, -0.022388, 0.0461613, 9.8771, 
57.376, 1.38282, 0.0328349, -0.0301349, 9.79917, 
57.408, 1.37542, -0.0465425, -0.0948605, 9.84794, 
57.44, 1.37378, 0.0546332, 0.0141289, 9.82143, 
57.472, 1.37507, -0.0969105, -0.0557822, 9.7528, 
57.504, 1.3754, -0.0504522, -0.0391107, 9.77068, 
57.536, 1.37677, 0.0533365, -0.0418733, 9.85146, 
57.568, 1.37533, -0.0255761, -0.0998747, 9.74573, 
57.6, 1.37451, -0.013303, 0.0847712, 9.82228, 
57.632, 1.37683, -0.0407254, 0.0664701, 9.8345, 
57.664, 1.37539, -0.0196199, -0.0135416, 9.93388, 
57.696, 1.38035, -0.00162339, 0.0130864, 9.84782, 
57.728, 1.38296, -0.0701346, -0.0277584, 9.78709, 
57.76, 1.37983, 0.0294718, -0.0544322, 9.75816, 
57.792, 1.37925, 0.0228978, -0.0828934, 9.68265, 
57.824, 1.37481, -0.0455011, -0.00759594, 9.78075, 
57.856, 1.37885, -0.0117296, 0.0657381, 9.79409, 
57.888, 1.38169, 0.0808764, -0.10171, 9.81172, 
57.92, 1.37896, 0.00813574, -0.0449811, 9.79841, 
57.952, 1.37833, 0.0880821, -0.02748, 9.82454, 
